paper,page,line_idx,text
paper2,10,26,Feeling the coil movement or coil action. Three participants
paper2,10,27,(out of eight) recalled feeling the coil’s movement: ”you can kind
paper2,10,28,7.2 Study Design
paper2,10,29,"of just ignore the movement, all of the feedback was unexpected."
paper2,10,30,Participants. We recruited eight participants (five identified as You can’t anticipate the sensation in advance” (P4) or ”[the coil
paper2,10,31,"male, three as female, average age = 25.3 years, SD = 3.0) from moving] feels like it’s massaging your head, which is good!” (P6)"
paper2,10,32,our institution; three had partaken in our first user study. All and ”the movement of the device could be distracting but the actual
paper2,10,33,"participants were right-handed. Moreover, with the participants’ sensations were realistic” (P8). Finally, two participants (out of"
paper2,10,34,"consent, we videotaped the study. Participants received $30 USD eight) commented on feeling the coil’s stimulation ”everything else"
paper2,10,35,as compensation. [in VR] distracted from it” (P6) and ”felt [haptics] in a specific body
paper2,10,36,"Procedure. Prior to the VR trial, we calibrated the coil’s position area, sometimes it was covered by the sensation on the skull” (P3)."
paper2,10,37,and the stimulation intensity to induce the visible movements of Device’s ergonomics. Three participants (out of eight) com-
paper2,10,38,"the hand, forearm, foot, and lower leg for both sides of the body. We mented on ergonomics: ”a little heavy, but everything else was"
paper2,10,39,adjusted the coil position with our motor structure while sending fine. It was comfortable aside from the weight. It didn’t feel un-
paper2,10,40,"commands to motors via GUI sliders on our Unity application. After comfortable when was moving around” (P7), ”not really aware of"
paper2,10,41,"the calibration, the participant experienced the VR scene. Then we the moving part but was aware of the heaviness (...) but it is a lot"
paper2,10,42,"conducted a semi-structured exit interview. more adaptable, better than putting 10 different things on body”"
paper2,10,43,"Interview structure. Our semi-structured interview included (P5), ”If there is more weight on the front, it would be better” (P6)."
paper2,10,44,four phases: (1) Overall experience: opener questions about the Full-body. All eight participants recalled how they felt all sen-
paper2,10,45,"overall experience with the device; (2) Open-ended feedback: we sations successfully, including tactile and forces on their hands,"
paper2,10,46,"invited participants to provide any comments regarding any aspect feet, and arms during interactions with firing a projectile, stomping"
paper2,10,47,"of their experience in the entire study; (3) VR experience: one on a box, getting shots on the hands/feet, and pressing the escape"
paper2,10,48,"question per VR interaction; (4) Future: we invited participants button. For instance, ”felt sensations on the whole body, which"
paper2,10,49,to share use-case/features they would like to see. In total this is very convenient. Liked how you only need to calibrate once at
paper2,11,1,"Haptic Source-effector: Full-body Haptics via Non-invasive Brain Stimulation CHI ’24, May 11–16, 2024, Honolulu, HI, USA"
paper2,11,2,"Figure 9: Photos of participants’ experiences (reproduced with their consent): feeling the recoil of throwing a projectile (a, b);"
paper2,11,3,"stomping on a virtual box (c, d); feeling the impact of a projectile on the hand (e); pressing a virtual button with haptics (f)."
paper2,11,4,the beginning and do not need to calibrate again” (P2; note that 8 DISCUSSION & ROADMAP
paper2,11,5,"recalibration could be needed depending on the situation). In this section, we present our reflections and a potential roadmap"
paper2,11,6,Strong force feedback. Seven (out of eight) participants com- to further exploring this novel idea.
paper2,11,7,"mented on the strength of the force feedback, for instance, ”knee"
paper2,11,8,"joint bounce [proceeds to make ”boom” sound], it felt strong (…)"
paper2,11,9,8.1 Roadmap for Technical Limitations
paper2,11,10,"like stomping on a rubber ball” (P2, stimulated on leg as they"
paper2,11,11,"stomped on the box), ”felt [a] pushback, cool!” (P1, stimulated As one of the very first haptic systems making use of TMS as a cen-"
paper2,11,12,"on hand as they fired the laser), or ”Felt very strong, maybe be- tralized haptic actuator, our exploration let us engage & measure"
paper2,11,13,cause it suddenly moves your foot and you need to balance back. several of its current limitations. We believe these current limita-
paper2,11,14,"surprised by the attack [of the robot].” (P4, stimulated on foot), ” tions point to significant areas for future research. It is important"
paper2,11,15,"really strong, like a kickback (…) kind of like a recoil”. (P7)— P1, to note that many in neuroscience/medicine do not push past these"
paper2,11,16,"P4, and P8 went as far as to call the effects felt ”very natural”. The limitations because, for most of their practical purposes, these are"
paper2,11,17,"participant who did not enjoy the haptics mentioned: ”All of the minor issues (e.g., TMS’ audible noises are a minor nuisance during"
paper2,11,18,haptic sensations made sense (...) [I] just didn’t like them (...) [and TMS-depression therapy). We argue that incentives to push TMS
paper2,11,19,then proceeded to explain that they felt] scared of losing balance past its current form factor might have to come from outside of the
paper2,11,20,initially [when feeling foot force feedback]” (P6). medical space. This is perhaps akin to how researchers & industry
paper2,11,21,Tactile feedback. All eight participants reported feeling tactile in HCI have engineered compact & easy-to-wear EMS stimulators
paper2,11,22,sensations during the VR experience. Two participants (out of when compared with medical-grade EMS devices. We argue that
paper2,11,23,eight) commented that these felt less expressive than the force- the translation & exploration of TMS in interactive systems might
paper2,11,24,"based sensations, ”movement is stronger than tactile” (P2), and accelerate & motivate technical advances."
paper2,11,25,”[feeling shot on hand was] less realistic than laser or stomp [both Acoustic noise. Rapidly oscillating magnetic fields create audi-
paper2,11,26,force]” (P3). ble coil vibrations. Some advances in noise reduction are possible.
paper2,11,27,"Unexpected sensations. One participant reported a sensation For instance, Peterchev et al. demonstrated a TMS coil that effec-"
paper2,11,28,"that was not force or touch, ”the [foot] sensation was very sudden tively reduces its noise by 19 dB—achieved by altering the coil’s"
paper2,11,29,"(...) may have contributed to the burning sensation, made me casing to shift sounds outside the user’s hearing range [67]."
paper2,11,30,"realize I got shot” (P2). Also, one participant was surprised by the Coil ergonomics. TMS coils are larger than most types of nerve"
paper2,11,31,"involuntary actuation, ”kind of scary. Interesting because I am not stimulation (e.g., EMS). While participants in our Study#2 wore our"
paper2,11,32,"in control” (P1). complete system, we believe that this heavyweight may negatively"
paper2,11,33,Future form-factors & applications. Regarding future appli- impact experiences of prolonged use and do not recommend these.
paper2,11,34,"cations beyond the VR they experienced, three participants stated, Improving the coil’s form factor is paramount for better wearability."
paper2,11,35,"”Learn to play instruments since hands are free (...) or handle One approach is altering coil geometries (e.g., single-loop coils"
paper2,11,36,"emergency situations [it] can get your attention very quickly” (P4), reduce the size by half [21]). Another approach is using smaller"
paper2,11,37,"”stationary mouse + keyboard games” (P2), and ”use with constant coils designed for small mammals [88], which might still be enough"
paper2,11,38,"forces, liquid, wind, etcetera” (P3). Regarding future form factors, for applications with weak haptics. With all these, there is a tradeoff"
paper2,11,39,two participants added other ways they would like to experience between size/weight and depth of the stimulation [21].
paper2,11,40,"our device: ”many coil arrays so no [need for] motor movement Stimulator size. Current TMS stimulators are still large, e.g.,"
paper2,11,41,"(...) [and later added] this could be a structure that carries the coil ours measures 46×38×31 cm. This is because, to produce strong"
paper2,11,42,"without placing the weight on the user” (P2) and ”maybe move the magnetic fields, the capacitor arrays require large power (4600 W"
paper2,11,43,coil up a couple of centimeters when it is not stimulating” (P1). at peak—approximately the energy intake of two hairdryers). At
paper2,11,44,"the current stage, we recommend TMS tethered to the stimulator,"
paper2,11,45,"where the user might be free to move around, but limited to the"
paper2,11,46,"range of the cable. Despite this, advances in engineering are likely"
paper2,12,1,"CHI ’24, May 11–16, 2024, Honolulu, HI, USA Yudai Tanaka et al."
paper2,12,2,"to improve this. For instance, Sauvage et al. designed a compact of regions that should be stimulated for this particular participant"
paper2,12,3,"TMS (11×27×29 cm) at 9 kg, which operates on a small 24 V DC [69]."
paper2,12,4,"power supply [16] and exhibits an output of 700 mT at 1 Hz (i.e., Stimuli design and understanding. While our system can"
paper2,12,5,"70% of our stimulator’s maximum output). create 15 distinct haptic sensations, this observation is specific"
paper2,12,6,Alternative mechanical designs. We do not think of our head- to our current actuation resolution (8.5 mm). We hope that our
paper2,12,7,worn implementation as the only way to realize source-haptics findings facilitate exploration of the upper bound of how many
paper2,12,8,"using TMS. To minimize weight, researchers might explore mount- different points across the body TMS can deliver haptics. Possible"
paper2,12,9,"ing the coil and the actuation system to the user’s chair (e.g., desk- strategies for this include defining finer grids for coil positioning"
paper2,12,10,"top/sited applications) or suspending them via the ceiling (e.g., or implementing the aforementioned MRI-based approach to accu-"
paper2,12,11,"similar to early VR setups that were heavy, or large free-moving rately identify cortical regions. Moreover, broadening the range of"
paper2,12,12,"VR arenas). Alternatively, if the stimulation points are predefined haptic sensations—such as different textures or even pressure—is"
paper2,12,13,"for a given application, one could replace the robotic actuators with also a promising avenue for future research. One way to approach"
paper2,12,14,"a fixed mount. Particularly, for single-point stimulation, a coil on a this is to explore different TMS pulse parameters (e.g., pulse width,"
paper2,12,15,"helmet could reduce weight [4]. For multi-point stimulation, a hel- frequency, and waveform [58]) and evaluate elicited sensations"
paper2,12,16,"met with multiple fixed coils might also be beneficial [59]. All these through psychophysics studies, akin to methods employed in the"
paper2,12,17,non-motorized approaches also eliminate the latency associated domain of surface electrical stimulation [2].
paper2,12,18,"with our approach’s mechanical actuation of the coil. However, Beyond TMS. Finally, we hope our work inspires new implemen-"
paper2,12,19,"this comes at the cost of stimulation resolution, which is limited by tations of this concept of a source-effector. One promising avenue"
paper2,12,20,"the coil’s size (e.g., 5 cm steps in [59] vs. our <8.5 mm steps via our is via the aforementioned transcranial ultrasound stimulation—"
paper2,12,21,"actuators). despite its still nascent status, it might offer some avenue to miti-"
paper2,12,22,"Limited sensations. While we confirmed that our approach gate the size of the TMS coils. However, its accuracy & limitations"
paper2,12,23,"can create a total of 15 haptic sensations including both force & are still being understood [44, 98]."
paper2,12,24,"touch, it still has limitations. For instance, the spatial resolution"
paper2,12,25,of haptic feedback via TMS is influenced by the size of the coil’s 9 CONCLUSION
paper2,12,26,"focal point (e.g., ∼1 cm radius with the butterfly coil we used [91])."
paper2,12,27,"We proposed, implemented & evaluated a novel concept for haptics"
paper2,12,28,While this can be smaller than ∼5 mm by optimizing the coil ge-
paper2,12,29,in which one centralized on-body haptic actuator renders haptic ef-
paper2,12,30,"ometry [33], one has to note that a smaller focal point is a tradeoff"
paper2,12,31,fects on multiple body parts—we called this a haptic source-effector.
paper2,12,32,to the stimulation depth [21]. This poses challenges in render-
paper2,12,33,We implement it by leveraging transcranial magnetic stimulation
paper2,12,34,"ing focused tactile cues in small skin areas, e.g., multiple tactile"
paper2,12,35,"(TMS). We can render touch/force-feedback in hands, arms, legs,"
paper2,12,36,"points on the fingerpad. At this stage, this is not possible with"
paper2,12,37,"feet, and jaw—without needing to instrument these with individual"
paper2,12,38,"existing non-invasive stimulation techniques such as TMS (and,"
paper2,12,39,actuators—which we validated in our first user study. In the source-
paper2,12,40,"instead, necessitates turning to invasive intracortical stimulation"
paper2,12,41,"effector, a single magnetic coil moves mechanically across the scalp."
paper2,12,42,"[24]). However, it is important to note that the upper bound of"
paper2,12,43,"For instance, if the user is meant to feel haptics in their hand, the"
paper2,12,44,TMS’ spatial resolution is yet to be fully understood (see 8.2 Stimuli
paper2,12,45,coil is moved and stimulates the area of their sensorimotor cortex
paper2,12,46,"design and understanding). Additionally, by limiting the stimulation"
paper2,12,47,"where hand sensations are processed. In our second user study,"
paper2,12,48,"duration (see 3.3 Safety), our force sensations are impact-like (i.e.,"
paper2,12,49,we probed into participants’ experiences while using our haptic
paper2,12,50,"applied for a short duration) and not sustained forces. Also, as"
paper2,12,51,display in an interactive VR experience.
paper2,12,52,"previously discussed, our touch sensations are less prominent than"
paper2,12,53,"Finally, as a first implementation of TMS-based haptics, we thor-"
paper2,12,54,"forces due to the difficulties in stimulating somatosensory neurons,"
paper2,12,55,oughly discussed its limitations and proposed a roadmap to further
paper2,12,56,compared to motor neurons.
paper2,12,57,its use in interactive contexts.
paper2,12,58,ACKNOWLEDGMENTS
paper2,12,59,8.2 Roadmap for the Future of Interactive TMS We would like to express our sincere gratitude to Prof. Howard
paper2,12,60,Nusbaum and John Veillette for their generous support and train-
paper2,12,61,Now that we have discussed the challenges brought by our specific
paper2,12,62,ing with transcranial magnetic stimulation. We would also like to
paper2,12,63,"implementation using TMS, we turn our attention back to the wider"
paper2,12,64,thank our colleague Romain Nith for his support in mechanical
paper2,12,65,"concept of a centralized haptic actuator worn by the user (i.e., a"
paper2,12,66,"design, and Alan Shen for his assistance in audiovisual production."
paper2,12,67,source-effector).
paper2,12,68,"Moreover, we are grateful for the constructive feedback from the"
paper2,12,69,Closing the loop. One possible reason why we observed some
paper2,12,70,reviewers. This work was supported by NSF grant 2047189 and
paper2,12,71,"of our limitations (e.g., fewer points for touch sensations, or even"
paper2,12,72,"2024923. Any opinions, findings, conclusions, or recommenda-"
paper2,12,73,less strength for touch than forces) might be related to the lack
paper2,12,74,tions expressed in this material are those of the authors and do not
paper2,12,75,"of a closed-loop system. In other words, during calibration, it is"
paper2,12,76,necessarily reflect the views of any funding agencies.
paper2,12,77,"easy to accurately determine if a force occurred (i.e., it causes a"
paper2,12,78,visible contraction of a muscle) but the same cannot be said for
paper2,12,79,SPECIAL ACKNOWLEDGMENTS
paper2,12,80,touch. One way that future researchers might tackle this is by
paper2,12,81,attempting to close the loop on the stimulation. This might be done We would like to acknowledge that the ACM CHI 2024 conference
paper2,12,82,"by first scanning participants via MRI to obtain a more precise map has decided to take place in Hawaii, offering extremely limited"
paper2,13,1,"Haptic Source-effector: Full-body Haptics via Non-invasive Brain Stimulation CHI ’24, May 11–16, 2024, Honolulu, HI, USA"
paper2,13,2,options for remote participation. While some authors have chosen Proceedings of the 31st Annual ACM Symposium on User Interface Software and
paper2,13,3,"to present their work in person or bring its physical prototype to Technology (New York, NY, USA, 11 2018), 927–935."
paper2,13,4,"[16] Charlet de Sauvage, R., Beuter, A., Lagroye, I. and Veyret, B. 2010. Design and"
paper2,13,5,"the CHI community, they have done so with compassion towards"
paper2,13,6,Construction of a Portable Transcranial Magnetic Stimulation (TMS) Apparatus
paper2,13,7,"Native Hawaiians and with a heavy heart. We urge that the ACM’s for Migraine Treatment. Journal of Medical Devices. 4, 1 (Feb. 2010). DOI:https:"
paper2,13,8,process for conference selection should more carefully consider the //doi.org/10.1115/1.4000616.
paper2,13,9,"[17] Cheng, L.-P., Lühne, P., Lopes, P., Sterz, C. and Baudisch, P. 2014. Haptic turk:"
paper2,13,10,impact our conferences have on local communities. We especially a motion platform based on people. Proceedings of the SIGCHI Conference on
paper2,13,11,"want to acknowledge Prof. Josiah Hester, a Kānaka Maoli Professor Human Factors in Computing Systems (Toronto, Ontario, Canada, Apr. 2014),"
paper2,13,12,3463–3472.
paper2,13,13,"in Computing, who organized comprehensive resources that edu-"
paper2,13,14,"[18] Cohen, S.L., Bikson, M., Badran, B.W. and George, M.S. 2022. A visual and"
paper2,13,15,cated us about the negative impacts of over-tourism and climate narrative timeline of US FDA milestones for Transcranial Magnetic Stimulation
paper2,13,16,"degradation in Hawaii2. Finally, the decision of some authors to (TMS) devices. Brain Stimulation: Basic, Translational, and Clinical Research in"
paper2,13,17,"Neuromodulation. 15, 1 (Jan. 2022), 73–75. DOI:https://doi.org/10.1016/j.brs.2021."
paper2,13,18,participate in this conference does not represent the views of other
paper2,13,19,11.010.
paper2,13,20,"members of our lab, who have chosen not to engage with this edi- [19] Delazio, A., Nakagaki, K., Klatzky, R.L., Hudson, S.E., Lehman, J.F. and Sample,"
paper2,13,21,tion of the CHI conference due to its impact on Native Hawaiians. A.P. 2018. Force Jacket: Pneumatically-Actuated Jacket for Embodied Haptic Ex-
paper2,13,22,periences. Proceedings of the 2018 CHI Conference on Human Factors in Computing
paper2,13,23,"Systems (New York, NY, USA, 21 2018), 1–12."
paper2,13,24,"REFERENCES [20] Dempsey, M.F., Condon, B. and Hadley, D.M. 2002. MRI safety review. Seminars"
paper2,13,25,"in Ultrasound, CT and MRI. 23, 5 (Oct. 2002), 392–401. DOI:https://doi.org/10."
paper2,13,26,"[1] Alonzo, M.D., Engels, L.F., Controzzi, M. and Cipriani, C. 2017. Electro-cutaneous"
paper2,13,27,1016/S0887-2171(02)90010-7.
paper2,13,28,stimulation on the palm elicits referred sensations on intact but not on ampu-
paper2,13,29,"[21] Deng, Z.-D., Lisanby, S.H. and Peterchev, A.V. 2013. Electric field depth–focality"
paper2,13,30,"tated digits. Journal of Neural Engineering. 15, 1 (Nov. 2017), 016003. DOI:https:"
paper2,13,31,tradeoff in transcranial magnetic stimulation: Simulation comparison of 50 coil
paper2,13,32,//doi.org/10.1088/1741-2552/aa81e2.
paper2,13,33,"designs. Brain Stimulation. 6, 1 (Jan. 2013), 1–13. DOI:https://doi.org/10.1016/j."
paper2,13,34,"[2] Ara, J., Hwang, S.H., Song, T. and Khang, G. 2014. Effects of the stimulus parame-"
paper2,13,35,brs.2012.02.005.
paper2,13,36,ters on the tactile sensations elicited by single-channel transcutaneous electrical
paper2,13,37,"[22] Di Lazzaro, V., Dileone, M., Pilato, F., Profice, P., Cioni, B., Meglio, M., Papacci,"
paper2,13,38,stimulation. International Journal of Precision Engineering and Manufacturing.
paper2,13,39,"F., Sabatelli, M., Musumeci, G., Ranieri, F. and Tonali, P.A. 2010. Long-term"
paper2,13,40,"15, 2 (Feb. 2014), 305–313. DOI:https://doi.org/10.1007/s12541-014-0339-4."
paper2,13,41,"motor cortex stimulation for amyotrophic lateral sclerosis. Brain Stimulation. 3,"
paper2,13,42,"[3] Awiszus, F. 2003. Chapter 2 TMS and threshold hunting. Supplements to Clinical"
paper2,13,43,"1 (Jan. 2010), 22–27. DOI:https://doi.org/10.1016/j.brs.2009.04.004."
paper2,13,44,"Neurophysiology. W. Paulus, F. Tergau, M.A. Nitsche, J.G. Rothwell, U. Ziemann,"
paper2,13,45,"[23] Epstein, C.M. 1998. Transcranial Magnetic Stimulation: Language Function."
paper2,13,46,"and M. Hallett, eds. Elsevier. 13–23."
paper2,13,47,"Journal of Clinical Neurophysiology. 15, 4 (Jul. 1998), 325."
paper2,13,48,"[4] Badran, B.W., Caulfield, K.A., Lopez, J.W., Cox, C., Stomberg-Firestein, S., De-"
paper2,13,49,"[24] Flesher, S.N., Collinger, J.L., Foldes, S.T., Weiss, J.M., Downey, J.E., Tyler-Kabara,"
paper2,13,50,"Vries, W.H., McTeague, L.M., George, M.S. and Roberts, D. 2020. Personal-"
paper2,13,51,"E.C., Bensmaia, S.J., Schwartz, A.B., Boninger, M.L. and Gaunt, R.A. 2016. Intra-"
paper2,13,52,ized TMS helmets for quick and reliable TMS administration outside of a
paper2,13,53,cortical microstimulation of human somatosensory cortex. Science Translational
paper2,13,54,"laboratory setting. Brain Stimulation. 13, 3 (May 2020), 551–553. DOI:https:"
paper2,13,55,"Medicine. 8, 361 (Oct. 2016), 361ra141-361ra141. DOI:https://doi.org/10.1126/"
paper2,13,56,//doi.org/10.1016/j.brs.2020.01.009.
paper2,13,57,scitranslmed.aaf8083.
paper2,13,58,"[5] Barker, A.T., Jalinous, R. and Freeston, I.L. 1985. Non-Invasive Magnetic Stim-"
paper2,13,59,"[25] Franza, M., Sorrentino, G., Vissani, M., Serino, A., Blanke, O. and Bassolino, M."
paper2,13,60,"ulation of Human Motor Cortex. The Lancet. 325, 8437 (1985), 1106–1107."
paper2,13,61,2019. Hand perceptions induced by single pulse transcranial magnetic stimula-
paper2,13,62,DOI:https://doi.org/10.1016/S0140-6736(85)92413-4.
paper2,13,63,"tion over the primary motor cortex. Brain Stimulation. 12, 3 (May 2019), 693–701."
paper2,13,64,"[6] Bassolino, M., Franza, M., Bello Ruiz, J., Pinardi, M., Schmidlin, T., Stephan, M."
paper2,13,65,DOI:https://doi.org/10.1016/j.brs.2018.12.972.
paper2,13,66,"a., Solcà, M., Serino, A. and Blanke, O. 2018. Non-invasive brain stimulation of"
paper2,13,67,"[26] Fregni, F., Otachi, P.T.M., Do Valle, A., Boggio, P.S., Thut, G., Rigonatti, S.P.,"
paper2,13,68,motor cortex induces embodiment when integrated with virtual reality feedback.
paper2,13,69,"Pascual-Leone, A. and Valente, K.D. 2006. A randomized clinical trial of repetitive"
paper2,13,70,"European Journal of Neuroscience. 47, 7 (2018), 790–799. DOI:https://doi.org/10."
paper2,13,71,transcranial magnetic stimulation in patients with refractory epilepsy. Annals
paper2,13,72,1111/ejn.13871.
paper2,13,73,"of Neurology. 60, 4 (Oct. 2006), 447–455. DOI:https://doi.org/10.1002/ana.20950."
paper2,13,74,"[7] Bauer, P., Lienhart, W. and Jost, S. 2021. Accuracy Investigation of the Pose"
paper2,13,75,"[27] Geddes, L.A. 1991. History of Magnetic Stimulation of the Nervous System."
paper2,13,76,"Determination of a VR System. Sensors. 21, 5 (Jan. 2021), 1622. DOI:https://doi."
paper2,13,77,"Journal of Clinical Neurophysiology. 8, 1 (Jan. 1991), 3."
paper2,13,78,org/10.3390/s21051622.
paper2,13,79,"[28] Gershon, A.A., Dannon, P.N. and Grunhaus, L. 2003. Transcranial Magnetic"
paper2,13,80,"[8] Beaulieu, L.D. and Schneider, C. 2013. Effects of repetitive peripheral magnetic"
paper2,13,81,Stimulation in the Treatment of Depression. American Journal of Psychiatry.
paper2,13,82,stimulation on normal or impaired motor control. A review. Neurophysiologie
paper2,13,83,"160, 5 (May 2003), 835–845. DOI:https://doi.org/10.1176/appi.ajp.160.5.835."
paper2,13,84,"Clinique = Clinical Neurophysiology. 43, 4 (Oct. 2013), 251–260. DOI:https://doi."
paper2,13,85,"[29] Gupta, S., Morris, D., Patel, S.N. and Tan, D. 2013. AirWave: non-contact haptic"
paper2,13,86,org/10.1016/j.neucli.2013.05.003.
paper2,13,87,feedback using air vortex rings. Proceedings of the 2013 ACM international joint
paper2,13,88,"[9] Beckers, G. and Zeki, S. 1995. The consequences of inactivating areas V1 and"
paper2,13,89,"conference on Pervasive and ubiquitous computing (New York, NY, USA, 8 2013),"
paper2,13,90,"V5 on visual motion perception. Brain: A Journal of Neurology. 118 ( Pt 1), (Feb."
paper2,13,91,419–428.
paper2,13,92,"1995), 49–60. DOI:https://doi.org/10.1093/brain/118.1.49."
paper2,13,93,"[30] Hallett, M. 2007. Transcranial Magnetic Stimulation: A Primer. Neuron. 55, 2"
paper2,13,94,"[10] Benko, H., Holz, C., Sinclair, M. and Ofek, E. 2016. NormalTouch and Texture-"
paper2,13,95,"(Jul. 2007), 187–199. DOI:https://doi.org/10.1016/j.neuron.2007.06.026."
paper2,13,96,Touch: High-fidelity 3D Haptic Shape Rendering on Handheld Virtual Reality
paper2,13,97,[31] HaptX: Haptic gloves for virtual reality and robotics: https://haptx.com/. Ac-
paper2,13,98,Controllers. Proceedings of the 29th Annual Symposium on User Interface Software
paper2,13,99,cessed: 2022-03-01.
paper2,13,100,"and Technology (New York, NY, USA, 16 2016), 717–728."
paper2,13,101,"[32] Hassan, M., Daiber, F., Wiehr, F., Kosmalla, F. and Krüger, A. 2017. FootStriker:"
paper2,13,102,"[11] Bensmaia, S.J., Tyler, D.J. and Micera, S. 2023. Restoration of sensory informa-"
paper2,13,103,An EMS-based Foot Strike Assistant for Running. Proceedings of the ACM on
paper2,13,104,"tion via bionic hands. Nature Biomedical Engineering. 7, 4 (Apr. 2023), 443–455."
paper2,13,105,"Interactive, Mobile, Wearable and Ubiquitous Technologies. 1, 1 (Mar. 2017), 2:1-"
paper2,13,106,DOI:https://doi.org/10.1038/s41551-020-00630-8.
paper2,13,107,2:18. DOI:https://doi.org/10.1145/3053332.
paper2,13,108,"[12] di Biase, L., Falato, E. and Di Lazzaro, V. 2019. Transcranial Focused Ultrasound"
paper2,13,109,"[33] Hsu, K.-H. and Durand, D.M. 2001. A 3-D differential coil design for localized"
paper2,13,110,(tFUS) and Transcranial Unfocused Ultrasound (tUS) Neuromodulation: From
paper2,13,111,"magnetic stimulation. IEEE Transactions on Biomedical Engineering. 48, 10 (Oct."
paper2,13,112,"Theoretical Principles to Stimulation Practices. Frontiers in Neurology. 10, (2019)."
paper2,13,113,"2001), 1162–1168. DOI:https://doi.org/10.1109/10.951519."
paper2,13,114,"[13] Brugger, P., Kollias, S.S., Müri, R.M., Crelier, G., Hepp-Reymond, M.-C. and"
paper2,13,115,"[34] Je, S., Lim, H., Moon, K., Teng, S.-Y., Brooks, J., Lopes, P. and Bianchi, A. 2021."
paper2,13,116,"Regard, M. 2000. Beyond re-membering: Phantom sensations of congenitally"
paper2,13,117,Elevate: A Walkable Pin-Array for Large Shape-Changing Terrains. Proceedings
paper2,13,118,"absent limbs. Proceedings of the National Academy of Sciences. 97, 11 (May 2000),"
paper2,13,119,of the 2021 CHI Conference on Human Factors in Computing Systems (Yokohama
paper2,13,120,6167–6172. DOI:https://doi.org/10.1073/pnas.100510697.
paper2,13,121,"Japan, May 2021), 1–11."
paper2,13,122,"[14] Chai, G.H., Li, S., Sui, X.H., Mei, Z., He, L.W., Zhong, C.L., Wang, J.W., Zhang,"
paper2,13,123,"[35] Kandel, E.R., Mack, S., Jessell, T.M., Schwartz, J.H., Siegelbaum, S.A. and Hud-"
paper2,13,124,"D.G., Zhu, X.Y. and Lan, N. 2013. Phantom finger perception evoked with tran-"
paper2,13,125,"speth, A.J. 2013. Principles of Neural Science, Fifth Edition. McGraw Hill Profes-"
paper2,13,126,scutaneous electrical stimulation for sensory feedback of prosthetic hand. 2013
paper2,13,127,sional.
paper2,13,128,"6th International IEEE/EMBS Conference on Neural Engineering (NER) (Nov. 2013),"
paper2,13,129,"[36] Kaul, O.B., Pfeiffer, M. and Rohs, M. 2016. Follow the Force: Steering the Index"
paper2,13,130,271–274.
paper2,13,131,Finger towards Targets using EMS. Proceedings of the 2016 CHI Conference
paper2,13,132,"[15] Chang, H.-Y., Tseng, W.-J., Tsai, C.-E., Chen, H.-Y., Peiris, R.L. and Chan, L. 2018."
paper2,13,133,"Extended Abstracts on Human Factors in Computing Systems (New York, NY,"
paper2,13,134,FacePush: Introducing Normal Force on Face with Head-Mounted Displays.
paper2,13,135,"USA, May 2016), 2526–2532."
paper2,13,136,"2https://www.chiinhawaii.info/ [37] Kim, H., Kim, M. and Lee, W. 2016. HapThimble: A Wearable Haptic Device"
paper2,13,137,Towards Usable Virtual Touch Screen. Proceedings of the 2016 CHI Conference on
paper2,13,138,"Human Factors in Computing Systems (New York, NY, USA, 2016), 3694–3705."
paper2,14,1,"CHI ’24, May 11–16, 2024, Honolulu, HI, USA Yudai Tanaka et al."
paper2,14,2,"[38] Kim, H.-S., Gim, S.-Y., Kim, W.-R., Choi, M.-H., Choi, S. and Chung, S.-C. 2016. [61] Nitsche, M.A., Boggio, P.S., Fregni, F. and Pascual-Leone, A. 2009. Treatment"
paper2,14,3,MagTacS: Delivering Tactile Sensation over an Object. Proceedings of the 29th of depression with transcranial direct current stimulation (tDCS): A Review.
paper2,14,4,"Annual Symposium on User Interface Software and Technology (New York, NY, Experimental Neurology. 219, 1 (Sep. 2009), 14–19. DOI:https://doi.org/10.1016/j."
paper2,14,5,"USA, 16 2016), 41–42. expneurol.2009.03.038."
paper2,14,6,"[39] Kim, H.-S., Jo, J.-H., Lee, J.-H., Jung, J.-J., An, J.-S., Choi, M.-H. and Chung, S.-C. [62] Nitsche, M.A., Cohen, L.G., Wassermann, E.M., Priori, A., Lang, N., Antal, A.,"
paper2,14,7,"2021. Development of a Tactile Actuator with Non-Contact and Trans-Object Paulus, W., Hummel, F., Boggio, P.S., Fregni, F. and Pascual-Leone, A. 2008."
paper2,14,8,"Characteristics Using a Time-Varying Magnetic Field. Actuators. 10, 6 (Jun. 2021), Transcranial direct current stimulation: State of the art 2008. Brain Stimulation."
paper2,14,9,"106. DOI:https://doi.org/10.3390/act10060106. 1, 3 (Jul. 2008), 206–223. DOI:https://doi.org/10.1016/j.brs.2008.06.004."
paper2,14,10,"[40] Konishi, Y., Hanamitsu, N., Outram, B., Minamizawa, K., Mizuguchi, T. and Sato, [63] Ogihara, S., Amemiya, T., Kuzuoka, H., Narumi, T. and Aoyama, K. 2023. Multi"
paper2,14,11,A. 2016. Synesthesia suit: the full body immersive experience. ACM SIGGRAPH Surface Electrodes Nerve Bundles Stimulation on the Wrist: Modified Location
paper2,14,12,"2016 VR Village (New York, NY, USA, 24 2016), 1. of Tactile Sensation on the Palm. IEEE Access. 11, (2023), 13794–13809. DOI:https:"
